Joshua Project People Group Data

PeopleID3,ROG3,ROL3,ROL4,Language,LanguageDialect,LanguageRank,Speakers
18084,IN,mar,0,Marathi,Marathi,S,1268819
18084,IN,mjl,0,Mandeali,Mandeali,S,40
18084,IN,mni,0,Meitei,Meitei,S,1150
18084,IN,mtr,0,Mewari,Mewari,S,88250
18084,IN,mup,0,Malvi,Malvi,S,31971
18084,IN,noe,0,Nimadi,Nimadi,S,46500
18084,IN,npi,0,Nepali,Nepali,S,1423
18084,IN,ory,0,Odia,Odia,S,107525
18084,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,571960
18084,IN,peg,0,Pengo,Pengo,S,70
18084,IN,pnb,0,"Punjabi, Western","Punjabi, Western",S,6290
18084,IN,prs,0,Dari,Dari,S,3940
18084,IN,rwr,0,"Marwari (India)","Marwari (India)",S,838824
18084,IN,saz,0,Sourashtra,Sourashtra,S,4290
18084,IN,sck,0,Sadri,Sadri,S,2245
18084,IN,skr,0,Saraiki,Saraiki,S,882
18084,IN,snd,0,Sindhi,Sindhi,S,21095
18084,IN,swv,0,Shekhawati,Shekhawati,S,134080
18084,IN,tam,0,Tamil,Tamil,S,470170
18084,IN,tcy,0,Tulu,Tulu,S,16360
18084,IN,tel,0,Telugu,Telugu,S,1333735
18084,IN,trp,0,"Kok Borok","Kok Borok",S,2900
18084,IN,urd,0,Urdu,Urdu,P,39066076
18084,IN,wbr,0,Wagdi,Wagdi,S,548971
18084,IN,xnr,0,Kangri,Kangri,S,320
18085,IN,guj,0,Gujarati,Gujarati,P,2636
18085,IN,kfr,0,Kacchi,Kacchi,S,180
18086,IN,guj,0,Gujarati,Gujarati,P,113684
18086,IN,hin,0,Hindi,Hindi,S,2640
18086,IN,kfr,0,Kacchi,Kacchi,S,352
18086,IN,kxp,0,"Koli, Wadiyari","Koli, Wadiyari",S,60
18086,IN,mar,0,Marathi,Marathi,S,521
18086,IN,mtr,0,Mewari,Mewari,S,810
18087,IN,adi,0,Adi,Adi,S,1
18087,IN,asm,0,Assamese,Assamese,S,20
18087,IN,grt,0,Garo,Garo,S,1
18087,IN,hin,0,Hindi,Hindi,S,220
18087,IN,njz,0,Nyishi,Nyishi,S,83
18087,IN,nnp,0,"Naga, Wancho","Naga, Wancho",S,8
18087,IN,npi,0,Nepali,Nepali,S,4
18087,IN,onp,0,Sartang,Sartang,S,20
18087,IN,sdp,0,Sherdukpen,Sherdukpen,P,3167
18089,IN,kan,0,Kannada,Kannada,P,5580
18089,IN,khn,0,Khandesi,Khandesi,S,80
18089,IN,mar,0,Marathi,Marathi,S,775
18091,IN,kas,0,Kashmiri,Kashmiri,P,2865
18094,IN,bgc,0,Haryanvi,Haryanvi,S,90
18094,IN,hin,0,Hindi,Hindi,S,290
18094,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",P,1412
18095,IN,ben,0,Bengali,Bengali,S,560
18095,IN,bho,0,Bhojpuri,Bhojpuri,S,40
18095,IN,mai,0,Maithili,Maithili,S,2380
18095,IN,urd,0,Urdu,Urdu,P,5774
18098,IN,guj,0,Gujarati,Gujarati,S,1229
18098,IN,hin,0,Hindi,Hindi,S,100
18098,IN,kan,0,Kannada,Kannada,P,8123
18098,IN,kfr,0,Kacchi,Kacchi,S,7
18098,IN,mal,0,Malayalam,Malayalam,S,4
18098,IN,mar,0,Marathi,Marathi,S,141
18101,IN,bfz,0,"Pahari, Mahasu","Pahari, Mahasu",S,241
18101,IN,bgc,0,Haryanvi,Haryanvi,S,1633
18101,IN,dhd,0,Dhundari,Dhundari,S,35
18101,IN,gom,0,"Konkani, Goan","Konkani, Goan",S,1170
18101,IN,guj,0,Gujarati,Gujarati,S,5128
18101,IN,hin,0,Hindi,Hindi,P,50567
18101,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,51
18101,IN,kan,0,Kannada,Kannada,S,7450
18101,IN,mar,0,Marathi,Marathi,S,40
18101,IN,mtr,0,Mewari,Mewari,S,140
18101,IN,mup,0,Malvi,Malvi,S,210
18101,IN,noe,0,Nimadi,Nimadi,S,360
18101,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,3917
18101,IN,rwr,0,"Marwari (India)","Marwari (India)",S,130
18101,IN,srx,0,Sirmauri,Sirmauri,S,325
18101,IN,tcy,0,Tulu,Tulu,S,2250
18101,IN,wbr,0,Wagdi,Wagdi,S,84
18102,IN,awa,0,Awadhi,Awadhi,S,650
18102,IN,bho,0,Bhojpuri,Bhojpuri,S,2490
18102,IN,bns,0,Bundeli,Bundeli,S,50
18102,IN,gbm,0,Garhwali,Garhwali,S,80
18102,IN,hin,0,Hindi,Hindi,S,12956
18102,IN,kan,0,Kannada,Kannada,S,40
18102,IN,mai,0,Maithili,Maithili,S,40
18102,IN,mar,0,Marathi,Marathi,S,4660
18102,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,84
18102,IN,rwr,0,"Marwari (India)","Marwari (India)",S,140
18102,IN,tel,0,Telugu,Telugu,S,600
18102,IN,urd,0,Urdu,Urdu,P,24492
18103,IN,bfz,0,"Pahari, Mahasu","Pahari, Mahasu",S,20
18103,IN,bgc,0,Haryanvi,Haryanvi,S,500
18103,IN,dgo,0,Dogri,Dogri,S,160
18103,IN,hin,0,Hindi,Hindi,P,19834
18103,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,14410
18103,IN,rwr,0,"Marwari (India)","Marwari (India)",S,56
18103,IN,srx,0,Sirmauri,Sirmauri,S,35
18104,IN,bns,0,Bundeli,Bundeli,S,522
18104,IN,gom,0,"Konkani, Goan","Konkani, Goan",S,20
18104,IN,hin,0,Hindi,Hindi,P,52691
18104,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,7
18104,IN,kan,0,Kannada,Kannada,S,11950
18104,IN,knn,0,Konkani,Konkani,S,20
18104,IN,mar,0,Marathi,Marathi,S,120
18104,IN,mtr,0,Mewari,Mewari,S,1092
18104,IN,mup,0,Malvi,Malvi,S,747
18104,IN,noe,0,Nimadi,Nimadi,S,81
18104,IN,rwr,0,"Marwari (India)","Marwari (India)",S,1133
18104,IN,tel,0,Telugu,Telugu,S,250
18104,IN,wbr,0,Wagdi,Wagdi,S,1022
18105,IN,gom,0,"Konkani, Goan","Konkani, Goan",S,202
18105,IN,kan,0,Kannada,Kannada,P,32579
18105,IN,mar,0,Marathi,Marathi,S,3071
18106,IN,kan,0,Kannada,Kannada,S,1621
18106,IN,mar,0,Marathi,Marathi,S,443
18106,IN,tel,0,Telugu,Telugu,P,4582
18107,IN,awa,0,Awadhi,Awadhi,S,1074
18107,IN,bho,0,Bhojpuri,Bhojpuri,S,725
18107,IN,bjj,0,Kanauji,Kanauji,S,109
18107,IN,bns,0,Bundeli,Bundeli,S,15
18107,IN,gbm,0,Garhwali,Garhwali,P,299261
18107,IN,hin,0,Hindi,Hindi,S,203258
18107,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,2182
18108,IN,adi,0,Adi,Adi,P,1191
18108,IN,njz,0,Nyishi,Nyishi,S,90
18108,IN,nst,6169,"Naga, Tangshang","Naga, Tangshang: Tangsa",S,4
18110,IN,dhd,0,Dhundari,Dhundari,S,387
18110,IN,guj,0,Gujarati,Gujarati,S,20
18110,IN,hin,0,Hindi,Hindi,P,7294
18110,IN,mtr,0,Mewari,Mewari,S,470
18110,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,356
18110,IN,rwr,0,"Marwari (India)","Marwari (India)",S,6281
18110,IN,tel,0,Telugu,Telugu,S,20
18110,IN,wbr,0,Wagdi,Wagdi,S,2661
18111,IN,adi,0,Adi,Adi,S,16
18111,IN,apt,0,Apatani,Apatani,S,9
18111,IN,asm,0,Assamese,Assamese,S,1293
18111,IN,ben,0,Bengali,Bengali,S,9
18111,IN,brx,0,"Boro (India)","Boro (India)",S,1
18111,IN,eng,0,English,English,S,1
18111,IN,haj,0,Hajong,Hajong,S,4
18111,IN,hin,0,Hindi,Hindi,S,11
18111,IN,mjw,0,Karbi,Karbi,S,2
18111,IN,njb,0,"Naga, Nocte","Naga, Nocte",S,20
18111,IN,njz,0,Nyishi,Nyishi,S,29
18111,IN,nnp,0,"Naga, Wancho","Naga, Wancho",S,8
18111,IN,npi,0,Nepali,Nepali,S,21
18111,IN,nst,6169,"Naga, Tangshang","Naga, Tangshang: Tangsa",S,33
18111,IN,sgp,0,Singpho,Singpho,P,6758
18111,IN,tam,0,Tamil,Tamil,S,1
18111,IN,trp,0,"Kok Borok","Kok Borok",S,1
18114,IN,bfz,0,"Pahari, Mahasu","Pahari, Mahasu",S,30
18114,IN,bht,0,Bhattiyali,Bhattiyali,S,2992
18114,IN,cdh,0,Chambeali,Chambeali,P,8069
18114,IN,cdj,0,Churahi,Churahi,S,1694
18114,IN,hin,0,Hindi,Hindi,S,6207
18114,IN,lbj,0,Ladakhi,Ladakhi,S,651
18114,IN,mjl,0,Mandeali,Mandeali,S,340
18114,IN,pnb,0,"Punjabi, Western","Punjabi, Western",S,345
18114,IN,xnr,0,Kangri,Kangri,S,5039
18116,IN,dhd,0,Dhundari,Dhundari,S,6949
18116,IN,guj,0,Gujarati,Gujarati,S,240
18116,IN,hin,0,Hindi,Hindi,P,113924
18116,IN,hoj,18802,Haroti,"Haroti: Harauti",S,70
18116,IN,mtr,0,Mewari,Mewari,S,640
18116,IN,mup,0,Malvi,Malvi,S,6880
18116,IN,noe,0,Nimadi,Nimadi,S,13120
18116,IN,rwr,0,"Marwari (India)","Marwari (India)",S,151254
18116,IN,swv,0,Shekhawati,Shekhawati,S,1800
18116,IN,wbr,0,Wagdi,Wagdi,S,15209
18117,IN,tel,0,Telugu,Telugu,P,978
18120,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,167
18120,IN,ory,0,Odia,Odia,P,28053
18120,IN,sat,16315,Santhali,"Santhali: Karmali",S,30
18120,IN,spv,0,Sambalpuri,Sambalpuri,S,3546
18120,IN,uki,0,"Kui (India)","Kui (India)",S,30
18121,IN,ben,0,Bengali,Bengali,P,7767
18122,IN,bfz,0,"Pahari, Mahasu","Pahari, Mahasu",S,10
18122,IN,bgc,0,Haryanvi,Haryanvi,S,2286
18122,IN,dgo,0,Dogri,Dogri,S,540
18122,IN,gbm,0,Garhwali,Garhwali,S,150
18122,IN,hin,0,Hindi,Hindi,S,57567
18122,IN,kas,0,Kashmiri,Kashmiri,S,80
18122,IN,kfs,0,Bilaspuri,Bilaspuri,S,20
18122,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",P,337226
18122,IN,rwr,0,"Marwari (India)","Marwari (India)",S,409
18122,IN,swv,0,Shekhawati,Shekhawati,S,280
18122,IN,wbr,0,Wagdi,Wagdi,S,20
18122,IN,xnr,0,Kangri,Kangri,S,155
18123,IN,bgc,0,Haryanvi,Haryanvi,S,1520
18123,IN,bho,0,Bhojpuri,Bhojpuri,S,20
18123,IN,gbm,0,Garhwali,Garhwali,S,30
18123,IN,hin,0,Hindi,Hindi,S,9505
18123,IN,kas,0,Kashmiri,Kashmiri,S,60
18123,IN,mag,0,Magahi,Magahi,S,20
18123,IN,mar,0,Marathi,Marathi,S,5
18123,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",P,64831
18123,IN,wbr,0,Wagdi,Wagdi,S,10
18124,IN,bfz,0,"Pahari, Mahasu","Pahari, Mahasu",S,14
18124,IN,bgc,0,Haryanvi,Haryanvi,S,3820
18124,IN,bho,0,Bhojpuri,Bhojpuri,S,20
18124,IN,dgo,0,Dogri,Dogri,S,1180
18124,IN,gbm,0,Garhwali,Garhwali,S,80
18124,IN,hin,0,Hindi,Hindi,S,58786
18124,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,265
18124,IN,mjl,0,Mandeali,Mandeali,S,20
18124,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",P,424438
18124,IN,rwr,0,"Marwari (India)","Marwari (India)",S,359
18124,IN,swv,0,Shekhawati,Shekhawati,S,120
18124,IN,wbr,0,Wagdi,Wagdi,S,85
18125,IN,ben,0,Bengali,Bengali,S,79
18125,IN,bgc,0,Haryanvi,Haryanvi,S,1249
18125,IN,bho,0,Bhojpuri,Bhojpuri,S,10
18125,IN,cdh,0,Chambeali,Chambeali,S,20
18125,IN,dgo,0,Dogri,Dogri,S,290
18125,IN,gbm,0,Garhwali,Garhwali,S,130
18125,IN,guj,0,Gujarati,Gujarati,S,50
18125,IN,hin,0,Hindi,Hindi,S,42671
18125,IN,kas,0,Kashmiri,Kashmiri,S,300
18125,IN,kfs,0,Bilaspuri,Bilaspuri,S,128
18125,IN,mjl,0,Mandeali,Mandeali,S,12
18125,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",P,247772
18125,IN,pnb,0,"Punjabi, Western","Punjabi, Western",S,90
18125,IN,rwr,0,"Marwari (India)","Marwari (India)",S,310
18125,IN,swv,0,Shekhawati,Shekhawati,S,310
18125,IN,wbr,0,Wagdi,Wagdi,S,43
18125,IN,xnr,0,Kangri,Kangri,S,315
18126,IN,ben,0,Bengali,Bengali,S,40
18126,IN,bgc,0,Haryanvi,Haryanvi,S,1152
18126,IN,bho,0,Bhojpuri,Bhojpuri,S,15
18126,IN,dgo,0,Dogri,Dogri,S,15
18126,IN,gbm,0,Garhwali,Garhwali,S,80
18126,IN,hin,0,Hindi,Hindi,S,36439
18126,IN,kfs,0,Bilaspuri,Bilaspuri,S,15
18126,IN,mjl,0,Mandeali,Mandeali,S,5
18126,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",P,252813
18126,IN,rwr,0,"Marwari (India)","Marwari (India)",S,463
18126,IN,swv,0,Shekhawati,Shekhawati,S,90
18126,IN,wbr,0,Wagdi,Wagdi,S,215
18126,IN,xnr,0,Kangri,Kangri,S,130
18128,IN,ben,0,Bengali,Bengali,S,15
18128,IN,bfz,0,"Pahari, Mahasu","Pahari, Mahasu",S,30
18128,IN,bgc,0,Haryanvi,Haryanvi,S,1551
18128,IN,dgo,0,Dogri,Dogri,S,2140
18128,IN,gbm,0,Garhwali,Garhwali,S,120
18128,IN,hin,0,Hindi,Hindi,S,40069
18128,IN,hoj,18802,Haroti,"Haroti: Harauti",S,20
18128,IN,kas,0,Kashmiri,Kashmiri,S,30
18128,IN,kfs,0,Bilaspuri,Bilaspuri,S,85
18128,IN,mtr,0,Mewari,Mewari,S,20
18128,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",P,279557
18128,IN,rwr,0,"Marwari (India)","Marwari (India)",S,270
18128,IN,wbr,0,Wagdi,Wagdi,S,10
18128,IN,xnr,0,Kangri,Kangri,S,100
18129,IN,bfz,0,"Pahari, Mahasu","Pahari, Mahasu",S,110
18129,IN,bgc,0,Haryanvi,Haryanvi,S,220
18129,IN,bht,0,Bhattiyali,Bhattiyali,S,10
18129,IN,cdh,0,Chambeali,Chambeali,S,20
18129,IN,cdj,0,Churahi,Churahi,S,10
18129,IN,dgo,0,Dogri,Dogri,S,260
18129,IN,hin,0,Hindi,Hindi,S,9380
18129,IN,kfk,0,Kinnauri,Kinnauri,S,8
18129,IN,kfs,0,Bilaspuri,Bilaspuri,S,50
18129,IN,kfx,0,"Pahari, Kullu","Pahari, Kullu",S,60
18129,IN,mjl,0,Mandeali,Mandeali,S,187
18129,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",P,55625
18129,IN,wbr,0,Wagdi,Wagdi,S,65
18129,IN,xnr,0,Kangri,Kangri,S,311
18130,IN,guj,0,Gujarati,Gujarati,P,7910
18130,IN,hin,0,Hindi,Hindi,S,710
18131,IN,ben,0,Bengali,Bengali,S,20
18131,IN,bgc,0,Haryanvi,Haryanvi,S,3387
18131,IN,bho,0,Bhojpuri,Bhojpuri,S,60
18131,IN,dgo,0,Dogri,Dogri,S,600
18131,IN,gbm,0,Garhwali,Garhwali,S,140
18131,IN,guj,0,Gujarati,Gujarati,S,44
18131,IN,hin,0,Hindi,Hindi,S,85325
18131,IN,mjl,0,Mandeali,Mandeali,S,10
18131,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",P,415652
18131,IN,rwr,0,"Marwari (India)","Marwari (India)",S,300
18131,IN,wbr,0,Wagdi,Wagdi,S,64
18131,IN,xnr,0,Kangri,Kangri,S,200
18133,IN,bgc,0,Haryanvi,Haryanvi,S,870
18133,IN,bhd,0,Bhadrawahi,Bhadrawahi,S,25
18133,IN,dgo,0,Dogri,Dogri,S,659
18133,IN,dhd,0,Dhundari,Dhundari,S,40
18133,IN,hin,0,Hindi,Hindi,S,4913
18133,IN,hoj,18802,Haroti,"Haroti: Harauti",S,42
18133,IN,kas,0,Kashmiri,Kashmiri,S,5
18133,IN,mtr,0,Mewari,Mewari,S,85
18133,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",P,7606
18133,IN,rwr,0,"Marwari (India)","Marwari (India)",S,1092
18133,IN,swv,0,Shekhawati,Shekhawati,S,35
18133,IN,wbr,0,Wagdi,Wagdi,S,181
18134,IN,hin,0,Hindi,Hindi,S,300
18134,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",P,1885
18134,IN,rwr,0,"Marwari (India)","Marwari (India)",S,7
18134,IN,wbr,0,Wagdi,Wagdi,S,13
18137,IN,bgc,0,Haryanvi,Haryanvi,S,2116
18137,IN,bho,0,Bhojpuri,Bhojpuri,S,79
18137,IN,dgo,0,Dogri,Dogri,S,300
18137,IN,gbm,0,Garhwali,Garhwali,S,120
18137,IN,hin,0,Hindi,Hindi,S,42851
18137,IN,kfs,0,Bilaspuri,Bilaspuri,S,30
18137,IN,mai,0,Maithili,Maithili,S,20
18137,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",P,273970
18137,IN,pnb,0,"Punjabi, Western","Punjabi, Western",S,15
18137,IN,rwr,0,"Marwari (India)","Marwari (India)",S,128
18137,IN,wbr,0,Wagdi,Wagdi,S,160
18137,IN,xnr,0,Kangri,Kangri,S,130
18140,IN,guj,0,Gujarati,Gujarati,S,46150
18140,IN,kfr,0,Kacchi,Kacchi,S,6225
18140,IN,rwr,0,"Marwari (India)","Marwari (India)",S,1206
18140,IN,snd,0,Sindhi,Sindhi,P,88319
18140,IN,urd,0,Urdu,Urdu,S,580
18143,IN,gom,0,"Konkani, Goan","Konkani, Goan",P,8550
18143,IN,kan,0,Kannada,Kannada,S,4590
18143,IN,urd,0,Urdu,Urdu,S,940
18144,IN,ory,0,Odia,Odia,P,1332
18145,IN,bho,0,Bhojpuri,Bhojpuri,S,2190
18145,IN,bns,0,Bundeli,Bundeli,S,10650
18145,IN,hin,0,Hindi,Hindi,P,71340
18146,IN,kas,0,Kashmiri,Kashmiri,P,1372
18148,IN,bhb,0,Bhili,Bhili,S,1
18148,IN,hin,0,Hindi,Hindi,S,1
18148,IN,kan,0,Kannada,Kannada,S,407
18148,IN,knn,0,Konkani,Konkani,S,3
18148,IN,mal,0,Malayalam,Malayalam,S,3
18148,IN,mar,0,Marathi,Marathi,S,27
18148,IN,sle,0,Sholaga,Sholaga,P,4761
18148,IN,tam,0,Tamil,Tamil,S,890
18148,IN,tcy,0,Tulu,Tulu,S,5
18148,IN,tel,0,Telugu,Telugu,S,257
18150,IN,ahr,0,Ahirani,Ahirani,S,23040
18150,IN,anp,0,Angika,Angika,S,4420
18150,IN,asm,0,Assamese,Assamese,S,32190
18150,IN,awa,0,Awadhi,Awadhi,S,16685
18150,IN,ben,0,Bengali,Bengali,S,400861
18150,IN,bfy,0,Bagheli,Bagheli,S,8600
18150,IN,bfz,0,"Pahari, Mahasu","Pahari, Mahasu",S,1660
18150,IN,bgc,0,Haryanvi,Haryanvi,S,20425
18150,IN,bho,0,Bhojpuri,Bhojpuri,S,395500
18150,IN,bht,0,Bhattiyali,Bhattiyali,S,340
18150,IN,bjj,0,Kanauji,Kanauji,S,29030
18150,IN,bns,0,Bundeli,Bundeli,S,23752
18150,IN,bra,0,"Braj Bhasha","Braj Bhasha",S,5538
18150,IN,cdh,0,Chambeali,Chambeali,S,200
18150,IN,cdj,0,Churahi,Churahi,S,30
18150,IN,dgo,0,Dogri,Dogri,S,170
18150,IN,dhd,0,Dhundari,Dhundari,S,27173
18150,IN,eng,0,English,English,S,1085
18150,IN,gbm,0,Garhwali,Garhwali,S,17425
18150,IN,gom,0,"Konkani, Goan","Konkani, Goan",S,38600
18150,IN,guj,0,Gujarati,Gujarati,S,375450
18150,IN,hin,0,Hindi,Hindi,P,2924354
18150,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,71793
18150,IN,hoj,18802,Haroti,"Haroti: Harauti",S,4110
18150,IN,idb,0,Indo-Portuguese,Indo-Portuguese,S,140
18150,IN,kan,0,Kannada,Kannada,S,224035
18150,IN,kas,0,Kashmiri,Kashmiri,S,180
18150,IN,kfa,0,Kodava,Kodava,S,150
18150,IN,kfk,0,Kinnauri,Kinnauri,S,16
18150,IN,kfr,0,Kacchi,Kacchi,S,8170
18150,IN,kfs,0,Bilaspuri,Bilaspuri,S,1620
18150,IN,kfx,0,"Pahari, Kullu","Pahari, Kullu",S,110
18150,IN,khn,0,Khandesi,Khandesi,S,23330
18150,IN,knn,0,Konkani,Konkani,S,102100
18150,IN,kxp,0,"Koli, Wadiyari","Koli, Wadiyari",S,330
18150,IN,lbj,0,Ladakhi,Ladakhi,S,60
18150,IN,mag,0,Magahi,Magahi,S,38290
18150,IN,mai,0,Maithili,Maithili,S,40630
18150,IN,mal,0,Malayalam,Malayalam,S,740
18150,IN,mar,0,Marathi,Marathi,S,890292
18150,IN,mjl,0,Mandeali,Mandeali,S,3930
18150,IN,mni,0,Meitei,Meitei,S,30
18150,IN,mtr,0,Mewari,Mewari,S,29530
18150,IN,mup,0,Malvi,Malvi,S,14350
18150,IN,noe,0,Nimadi,Nimadi,S,6090
18150,IN,npi,0,Nepali,Nepali,S,410
18150,IN,ory,0,Odia,Odia,S,65642
18150,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,106832
18150,IN,rwr,0,"Marwari (India)","Marwari (India)",S,134597
18150,IN,sck,0,Sadri,Sadri,S,655
18150,IN,snd,0,Sindhi,Sindhi,S,29755
18150,IN,srx,0,Sirmauri,Sirmauri,S,180
18150,IN,swv,0,Shekhawati,Shekhawati,S,21995
18150,IN,tam,0,Tamil,Tamil,S,335473
18150,IN,tcy,0,Tulu,Tulu,S,18410
18150,IN,tel,0,Telugu,Telugu,S,1289441
18150,IN,wbr,0,Wagdi,Wagdi,S,72550
18150,IN,xnr,0,Kangri,Kangri,S,10730
18151,IN,ben,0,Bengali,Bengali,S,300
18151,IN,hin,0,Hindi,Hindi,S,1925
18151,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,2598
18151,IN,ory,0,Odia,Odia,P,13910
18152,IN,asm,0,Assamese,Assamese,S,9713
18152,IN,ben,0,Bengali,Bengali,S,12736
18152,IN,hin,0,Hindi,Hindi,S,674
18152,IN,npi,0,Nepali,Nepali,P,58450
18152,IN,suz,0,Sunwar,Sunwar,S,3910
18153,IN,bdv,0,"Bodo Parja","Bodo Parja",S,210
18153,IN,ben,0,Bengali,Bengali,S,10
18153,IN,bgw,0,Bhatri,Bhatri,S,940
18153,IN,bns,0,Bundeli,Bundeli,S,518
18153,IN,dso,0,Desiya,Desiya,S,1410
18153,IN,guj,0,Gujarati,Gujarati,S,51
18153,IN,hin,0,Hindi,Hindi,S,11754
